Osm id,Name,Hospital Type,Address,state,district,pincode,telephone,Email,website,latitude,Longitude
807,North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences,Public,"Mawdiangdiang, Shillong, Meghalaya",Meghalaya,Shillong,793018,"0364 2538013,0364 2538025, 0364 2538011, 0364 2538078",info.neigrihms@nic.in,www.neigrihms.nic.in,25.593227,91.940159
808,"Civil Hospital, Aizawl",Public,"Upper Bazar, Civil Hospital, Aizawl, Mizoram",Mizoram,Aizawl,796001,"0389 2310715,0389 2350522",healthmizoram@gmail.com,http://health.mizoram.gov.in/,23.732396,92.716365
809,Naga Hospital,Private,"Naga Hospital Authority , Hospital Colony, NH - 29, Kohima, Nagaland",Nagaland,Kohima,797001,NA,info@vision-studio.com,http://www.nhos.symbios.co.in/,25.669413,94.095849
810,MKCG Medical College and Hospital,Public,"MKCG Hospital, Berhampur, Ganjam, Odisha.",Odisha,Behrampur,760004,0680 2292746,mkcgmc.bam@gmail.com,www.mkcgmch.org,19.312456,84.810246
811,Kalinga Institute of Medical Sciences (KIMS),Public,"Shikhar Chandi Road, Chandaka Industrial Estate, Patia, Bhubaneswar, Odisha.",Odisha,Bhubaneswar,751024,"0674 2725415, 0674 2725092, 0674 2725314",info@kims.ac.in,www.kims.ac.in,20.353406,85.814877
812,Institute of Medical Asciences and Sum Medical College,Private,"IMS and SUM Hospital, K-8,Kalinga Nagar, Bhubaneswar, Odisha.",Odisha,Bhubaneswar,751003,"0674 2386292, 0674 2386248",sumhospital@soauniversity.ac.in,www.ims.ac.in,20.282975,85.769685
813,"Hi Tech Medical College, Bhubaneswar",Public,"Pandara, Rasulgarh, Bhubaneswar, Odisha.",Odisha,Bhubaneswar,751025,"0674 2371407, 0674 2371217, 0674 2371217, 0674 2371406, 0674 2371407, 0674 2371408, 0674 2371409",info@hi-techmedical.org,www.hi-techmedical.org,20.301372,85.876642
814,"AIIMS, Bhubaneswar",Public,"SijuaPatrapada, Bhubaneshwar, Odisha.",Odisha,Bhubaneswar,751019,0674 2114400,NA,www.aiimsbhubaneswar.edu.in,20.231962,85.775135
815,VSS Medical College and Hospital,Public,"Burla ,Dist-Sambalpur, Odisha.",Odisha,Burla,768031,0663 2430511,NA,www.vssmedical.net,21.498423,83.877948
816,SCB Medical College and Hospital,private,"Professors Colony, Cuttack, Odisha.",Odisha,Cuttack,753007,0671 2414355,NA,www.scbmch.ac.in,20.473952,85.891441
817,"Hitech Medical College, Rourkela",private,"Rourkela, Odisha.",Odisha,Rourkela,769001,0661 2400751,NA,www.hi-techmedicalrkl.org/‎,22.223574,84.829648
818,Jawaharlal Institute of Postgraduate Medical Education and Research,Public,"Dhanvantri Nagar, Gorimedu, Puducherry, Puducherry.",Puducherry,Gorimedu,605006,"0413 2272380 ,0413 2272390, 0413 2296506",NA,www.jipmer.edu.in,11.954018,79.797043
819,Pondicherry Institute of Medical Sciences,Public,"Kalathumettupathai, Ganapathichettikulam, Village No.20, Kalapet, Puducherry.",Puducherry,Kalapet,605014,"0413 3051111, 0413 2656271, 0413 2656272",NA,www.pimsmmm.com/,12.047015,79.85555
820,Sree Lakshmi Narayana Institute of Medical Sciences,Public,"Osudu, Agaram Village, Villianur Commune Kudupakkam Post Puducherry.",Puducherry,Kudupakkam,605502,"0413 2661998, 0413 6531599",NA,www.slims.ac.in,NA,NA
821,Sri Manakula Vinayagar Medical College and Hospital,Public,"Kalitheerthalkuppam, Madagadipet, Puducherry.",Puducherry,Madagadipet,605107,"0413 2643000, 0413 2643014",NA,www.smvmch.ac.in,11.921602,79.62819
822,Sri Venkateshwaraa Medical College Hospital and Research Centre,Public,"13-A, Pondy-Villupuram Main Road,Ariyur, Puducherry.",Puducherry,Pangoor,605102,0413 2644482,NA,www.svmcpondy.com,11.903631,79.701093
823,Mahatma Gandhi Medical College and Research Institute,Public,"Mahatma Gandhi Medical College and Research Institute,Pillaiyarkuppam, Puducherry.",Puducherry,Pillaiyarkuppam,607402,"0413 2615449, 0413 2615458",NA,www.mgmcri.ac.in,11.811437,79.779361
824,Aarupadai Veedu Medical College,Public,"Pondy Cuddalore Main road, Kirumam pakkam, Bahour Commune Panchayat, Puducherry.",Puducherry,Puducherry,607402,"0413 2615246, 0413 3043091, 0413 2615294",NA,www.avmcpondy.com,11.830221,79.779948
825,Sri Sukhmani Multi Speciality Hospital,Private,"Dera Bassi, Chandigarh-Ambala highway.",Punjab,Ambala,140507,"01762 285196, 01762 506436",NA,http://www.ssdch.edu.in/,30.575282,76.841353
826,Fortis Escorts Hospital,Private,"Majitha Verka Bypass, Amritsar, Punjab.",Punjab,Amritsar,143004,"0183 6662222, 0183 3012222",enquiries@fortishealthcare.com,http://www.fortishealthcare.com/india/see_your_hospital.php?hospital_id=23#.UkPcY4aLBCh,31.664655,74.918101
827,Amandeep Hospital,Private,"G.T. Road, Model Town, Amritsar, Punjab.",Punjab,Amritsar,143001,NA,amandeeportho@yahoo.co.in,www.amandeephospital.org,31.628867,74.816905
828,Amandeep Superspeciality OPD Clinic,Private,"Medical Enclave, Opp Trillium Mall, Amritsar, Punjab.",Punjab,Amritsar,143001,NA,NA,http://www.amandeephospital.org/,NA,NA
829,"Shivam Hospital , Hoshiarpur",Private,"Phagwara Road, Near Railway Crossing, Hoshiarpur, Punjab",Punjab,Hoshiarpur,146001,"01882 248173,01882 248273, 01882 249273, 01882 249373, 01882 248773",shivamhospital73@hotmail.com,http://www.shivamhospital.in/,31.520917,75.90026
830,Makkar Hospital,Private,"379, Adarsh Nagar, Near M.G.N. College, Kapurthala Chowk, Jalandhar City , Punjab,Emergency:",Punjab,Jalandhar,144001,0181 2250770,info@makkarhospital.com,http://www.makkarhospital.com/,31.332684,75.561321
831,CMC,Private,"Christian Medical College and Hospital, Brown Road, Ludhiana, Punjab",Punjab,Ludhiana,141008,"0161 2229011,0161 2229021",care@cmcludhiana.in,http://cmcludhiana.in/index.php,30.909409,75.863409
832,"Centre For Sight, Ferozpur Road",Private,"First Floor, Sandhu Tower, Near Ansal Plaza, Ferozpur Road, Ludhiana, Punjab.",Punjab,Ludhiana,141001,"0161 4361200, 0161 4361201,0161 4361202, 0161 4361203",infoludhiana@centreforsight.net,http://www.centreforsight.net/,30.898502,75.822214
833,Aastha Kidney and Super Speciality Hospital,Private,"Near Aarti Chowk, Krishna Nagar, Civil Lines, Ludhiana, Punjab.",Punjab,Ludhiana,141001,0161 4646004,care@aasthakidneyhospital.com,http://aasthakidneyhospital.com/,30.900983,75.823616
834,Advanced Centre For Eyes,Private,"4-D, Kitchlu Nagar, Ludhiana ,Punjab.",Punjab,Ludhiana,141001,"0161 2304550, 0161 4634550",advancedcentreforeyes@gmail.com,http://advancedcentreforeyes.com/,30.912524,75.819403
835,Aimc Bassi Hospital,Private,"200, Tagore Nagar, Oposite. Postal and Income Tax Colony , Ludhiana, Punjab.",Punjab,Ludhiana,141001,0161 2303160,NA,http://aimcbassihospital.com/,30.914138,75.82445
836,Arora Neuro Centre Pvt. Ltd.,Private,"120,The Mall, Civil Lines, Ludhiana, Punjab.",Punjab,Ludhiana,141001,"0161 2401141, 0161 2401142, 0161 4050000",aroraneuro@gmail.com,http://www.aroraneuro.com/,30.912455,75.840066
837,Avasthi Bone And Joint Clinic And Hospital,Private,"135, Green Park, Opp. Prince Hostel, Civil Lines, Ludhiana, Punjab.",Punjab,Ludhiana,141001,0161 2449026,info@avasthihosptial.com,http://avasthihospital.com/,30.913159,75.833152
838,Bassi Nursing Home Pvt. Ltd.,Private,"970 - B, Vivek Nagar,Rajpura Road, Civil Lines, Ludhiana ,Punjab.",Punjab,Ludhiana,141001,"0161 2304030,0161 2304031",info@bassinursinghome.com,http://www.bassinursinghome.com/,30.91712,75.823965
839,Chugh Eye Surgery Centre,Private,"637,Model Town, Jawadi Road, Ludhiana, Punjab.",Punjab,Ludhiana,141002,"0161 2455391,0161 2462329",chughnavjot@yahoo.co.in,http://www.chugheyesurgery.com/,30.886303,75.835226
840,Indus Super Speciality Hospital,Private,"Opp. DC Office Sector 55, Phase 1, Mohali, Punjab.",Punjab,Mohali,160055,"0172 5044944,0172 5044945","feedback@indushospital.in ,",http://www.indushospital.in/,30.729237,76.722151
841,Indus Hospital,Private,"SCF 98-100, Phase 3B2,Mohali , Punjab.",Punjab,Mohali,160059,"0172 5093971,0172 5093972",dr.raman@indushospital.in,http://www.indushospital.in/,30.709094,76.722178
842,"Centre For Sight , Mohali",Private,"J P Eye Hospital, 35, Phase VII, Sas Nagar, Mohali, Punjab.",Punjab,Mohali,160055,"0172 2266613, 0172 2227502",infomohali@centreforsight.net,http://www.centreforsight.net/,30.706883,76.726153
843,Chaudhary Hospital,Private,"Singhpura Road, Kurali Mohali, Punjab.",Punjab,Mohali,140103,0160 5002144,chaudharyhospital@gmail.com,http://www.chaudharyhospital.com/,30.82877,76.577917
844,CMC Hospital,Private,"Cheema Medical Complex, Phase-IV, Near Telephone Exchange, S.A.S. Nagar, Mohali, Punjab",Punjab,Mohali,160059,NA,NA,http://www.cmcmohali.com/,30.735859,76.71353
845,Dr. Sodhis Health Care,Private,"Dr. Sodhi’s Health Care, SCF 16, Phase 3B 2, Mohali, Punjab.",Punjab,Mohali,160059,0172 5094333,info@sodhihealthindia.com,http://sodhihealthindia.com/,30.712963,76.718325
846,"Dr. Sodhis Health Care, Sector - 69",Private,"Multispeciality Hospital and IVF Centre SCF 1524, Sec-69, Mohali, Punjab.",Punjab,Mohali,160069,0172 2218044,info@ivfmohali.com,http://sodhihealthindia.com/,30.693561,76.716235
847,Kaushal Hospital,Private,"Near Shri Rori Sahib Gurudwara, Arya college Road Opp. Bibi Ji Ka Mandir , Kharar Kharar, Distt. S.A.S Nagar ,Mohali, PunjabFax- (0160) 5009854",Punjab,Mohali,140301,0160 5009854,kaushalhospital@yahoo.com,http://kaushalhospitalkharar.in/,30.744071,76.651719
848,Chaitanya Public Hospital,Private,"S.C.O. 19, Kaligidhar Enclave, Zirakpur Kalka Highway, Zirakpur, Distt Mohali, Punjab.",Punjab,Mohali,140603,"01762 271900, 01762 509900",NA,http://www.chaitanyahospital.org/,NA,NA
849,Raffels Hospital,Private,"SCO 138, Sector 14, Panchkula, Haryana.",Punjab,Panchkula,134109,"0172 2587300, 0172 2587301, 0172 2587302, 0172 25873 03",info@raffelshospital.com,http://www.raffelshospital.com/,30.683641,76.84723
850,Gian Sagar Medical College and Hospital,Private,"Ram Nagar, Banur, Distt. Patiala, Punjab.",Punjab,Patiala,147001,"01762 520006,01762 520007",principaloffice@giansagar.org,http://www.giansagar.org/,30.732984,76.708752
851,Gian Sagar Dental College and Hospital,Private,"Ram Nagar, Rajpura, Distt. Patiala, Punjab.",Punjab,Patiala,140401,"01762 5200012, 01762 52001",NA,http://www.giansagar.org/,30.73303,76.708752
852,Deep Hospital,Private,"Model Town, Ludhiana, Punjab.",Punjab,Ludhiana,141002,"0161 5069190, 0161 5069191, 0161 5069192, 0161 5069193, 0161 5069194",NA,http://www.deephospital.in/,30.889432,75.837529
853,Dhami Eye Care Hospital,Private,"82-B, Kitchlu Nagar, Ludhiana, Punjab.",Punjab,Ludhiana,141002,"0161 2303360, 0161 2303363","gsdhami@gmail.com, dhamieyecare@gmail.com, dhamieyehospital@gmail.com",http://dhamieyehospital.com/,30.915375,75.819038
854,Hunjan Bone And Joint Hospital,Private,"56 South Model Gram Kochar Market Road, Ludhiana, Punjab.",Punjab,Ludhiana,141002,"0161 2401383, 0161 2456393",drhunjan@hunjanhospital.com,http://www.hunjanhospital.com/,30.894218,75.835544
855,Iqbal Nursing Home and Hospital,Private,"74 Club Road, Civil Lines, Ludhiana, Punjab.",Punjab,Ludhiana,141001,"0161 244753, 0161 244757",info@iqbalnursinghome.com,http://iqbalnursinghome.com/,30.913402,75.844492
856,Kidney Centre,Private,"Karnail Singh Nagar Chowk, Phase-2, Pakhowal Road , Ludhiana, Punjab,",Punjab,Ludhiana,141001,NA,NA,Http://www.kidneycentreludhiana.com/,30.877695,75.817742
857,Mohan Dai Oswal Hospital,Private,"G.T.Road, Sherpur Bye Pass, Ludhiana, Punjab.",Punjab,Ludhiana,141009,"0161 2676100, 0161 2676102",contact@mohandaioswalhospital.com,Http://mohandaioswalhospital.com/,30.889023,75.890824
858,N.K Aggarwal Joints and Spine Centre,Private,"33-G , B.R.S. Nagar, Ludhiana, Punjab.",Punjab,Ludhiana,141004,0161 2460576,nkaggrwl@hotmail.com,Http://jointsandspinecentre.com/,30.886874,75.798617
859,Punjab Agricultural University Hospital,Public,"Punjab Agricultural University, Ludhiana, Punjab",Punjab,Ludhiana,141004,"0161 2401960, 0161 2401979 Ext- 213",registrar@pau.edu,Http://www.pau.edu/,30.902777,75.808619
860,Rana Eye and Maternity Hospital,Private,"688-F, Shaheed Bhagat Singh Nagar , Pakhowal Road, Ludhiana, Punjab.",Punjab,Ludhiana,141001,NA,NA,Http://ranahospital.co.in/,30.875453,75.812493
861,Sankara Eye Hospital,Private,"Vipul World, Village Bhanohar, Post Dhaka, Near Wadi Haveli, Ludhiana - Ferozepur Road, Dist., P.O Sathya Narayan District, Ludhiana, Punjab.",Punjab,Ludhiana,141001,"0161 2881123,0161 2881124",ludhiana@sankaraeye.com,Http://www.sankaraeye.com/,30.861134,75.704094
862,Sas Grewal Multispeciality Hospital,Private,"96, Gurdev Nagar, Ludhiana, Punjab.",Punjab,Ludhiana,141001,"0161 2402444, 0161 2404831, 0161 2403088",grewalg34@yahoo.com,Http://www.sasghospital.com/,NA,NA
863,Seth Hospital,Private,"21, Rose Enclaves, Near Rose Gardens, Ludhiana, Punjab",Punjab,Ludhiana,141001,"0161 2413160, 0161 2413161, 0161 2413162",info@sethhospitalludhiana.com,Http://www.sethhospitalludhiana.com/,30.907032,75.826753
864,Shree Raghunath Hospital - Ludhiana,Private,"Aggar Nagar, Ferozepur Road, Ludhiana, Punjab",Punjab,Ludhiana,141012,"0161 2460162, 0161 2460162, 0161 2460163",NA,Http://shreeraghunathhospital.tradeget.com/,30.888824,75.795832
865,Sibia Medical Centre,Private,"B/Xix-568-Anear Fountain Chowk, Civil Lines , Ludhiana, Punjab",Punjab,Ludhiana,141001,NA,NA,Http://www.sssibia.com/,30.914465,75.837869
866,Toor Hospital,Private,"Main Road, Haibowal Kalan, Ludhiana, Punjab.",Punjab,Ludhiana,141001,"0161 2302910, 0161 2308910",NA,Http://toorhospital.com/,30.920409,75.817315
867,Dr. Ramesh Super speciality Eye and Laser Centre,Private,"65-A Bhai Randhir Singh NagarFerozpur Road Ludhiana, Punjab.",Punjab,Ludhiana,141001,0161 2464999,rameshpunarjot@yahoo.com,Http://www.punarjot.com/,30.890327,75.805792
868,Guru Teg Bhadur Charitable Hospital,Private,"Shastri Nagar, Model Town, Ludhiana, Punjab",Punjab,Ludhiana,141001,"0161 2453916, 0161 2453917,0161 2453918, 0161 4377100, 0161 4377200",gtbh1975@ gmail.com,Http://www.gtbhospital.org/,31.302249,75.57245
869,Ludhiana Chest Hospital and Super Speciality Hospital,Private,"Sua Road ,Parkash Nagar ,Jawadi ,Ludhiana.",Punjab,Ludhiana,141001,NA,LudhianaChestHospital@gmail.com,Http://www.ludhianachesthospital.com/,30.879719,75.83218
870,Puri Nursing Home,Private,"284/285-C, Model Town Extension, Ludhiana, Punjab.",Punjab,Ludhiana,141001,"0161 2456642, 0161 4615862",info@purinursinghome.com,Http://www.purinursinghome.com/,30.889703,75.842774
871,RG Stone and Super Speciality Hospital,Private,"510- L, Model Town , Ludhiana, Punjab",Punjab,Ludhiana,141002,"0161 4618585, 0161 4618686",contact@rghospitalludhiana.com,Http://www.rghospitalludhiana.com/,10.033029,76.293764
872,Shah Nursing Home And Laparoscopic Centre,Private,"593/1 Model Town Ludhiana , Punjab.",Punjab,Ludhiana,141002,"0161 2431499, 0161 2405999",help@shahnursinghome.in,http://shahnursinghome.in/main/index.php,10.053476,76.355565
873,Suman Hospital,Private,"537, Model Town Road, Ludhiana, Punjab.",Punjab,Ludhiana,141002,0161 2409133,NA,http://www.sumanhospital.in/,30.892731,75.84429
874,Vasan Eye Care Hospital,Private,"I and II Floor, Surya Tower, Plot no 18 K, Kartar Singh Sarabha Nagar, Opp. Punjab Agricultural University, Gate No. 1, Ferozepur Road, Ludhiana, Punjab.",Punjab,Ludhiana,141002,0161 3989000,__,Http://www.vasaneye.in/punjab.asp,30.895632,75.820968
875,Satguru Partap Singh Apollo Hospitals,Private,"Sherpur Chowk, G.T. Road Ludhiana , Punjab",Punjab,Ludhiana,141003,"0161 6617111, 0161 6617222,0161 6617333,0161 6617444","info@spsapollo.com, marketing@spsapollo.com",http://spsapollo.com/,30.883346,75.887685
876,Christian Medical College and Hospital,Private,"Brown Road Ludhiana ,Punjab.",Punjab,Ludhiana,141001,"0161 2229011,0161 2229021",care@cmcludhiana.in,Http://cmcludhiana.in/,30.908299,75.862166
877,Dr. B. L. Kapur Memorial Hospital,Private,"Old Sabzi Mandi Chowk, G.T. Road, Ludhiana, Punjab",Punjab,Ludhiana,141001,"0161 2743053, 0161 2746844, 0161 2741114, 0161 2750404","info@blkapurhospital.com, principal@blkapurhospital.com, ms@blkapurhospital.com",Http://www.blkapurhospital.com/home.php,30.9205,75.849876
878,Mittal Nursing Home and Trauma Centre Pvt. Ltd.,Private,"71-B, Main Road, Kitchlu Nagar, Ludhiana, Punjab.",Punjab,Ludhiana,141008,"0161 2301410, 0161 2305777",mittal_nh@rediffmail.com,Http://www.mittalnursinghome.com/contactus.html,30.914514,75.819076
879,Rattan Multispeciality Hospital And Diagnostic Centre,Private,"Harcharan Nagar, St. No. 2 and 3, Near Shingar Cinema, Samrala Road, Ludhiana, Punjab",Punjab,Ludhiana,141008,NA,contactus@rattan-hospital.cominfo@rattan-hospital.comadmin@rattan-hospital.com,Http://www.rattan-hospital.com/,30.914451,75.87516
880,Global Heart and Super Speciality Hospital,Private,"Ferozepur Road, Near Octroi Post, Ludhiana, Punjab.",Punjab,Ludhiana,141012,"0161 2553095, 0161 2553096, 0161 2553097",info@globalhearthospital.in,Http://www.globalhearthospital.in/,30.882375,75.77597
881,Kular Hospital,Private,"G.T.Road, Bija",Punjab,Ludhiana,141412,NA,info@kularhospital.com,http://www.kularhospital.com/home,30°44'56.0,76°06'57.0
882,Sidhu Hospital Pvt Ltd,Private,"G.T. Road, Doraha",Punjab,Ludhiana,141421,"01628 501114, 01628 257014, 01628 258815, 01628 258812",sidhugurdip@gmail.com,http://sidhuhospital.org/,30°47'48.3,76°02'01.7
883,Ludhiana Mediways,NA,"Near Octroi Post, Ferozepur Road",Punjab,Ludhiana,141001,0161 5099501,NA,Http://www.ludhianamediways.com/about.html,30.881925,75.773873
884,Altec Hospital,Private,"B-2, Ranjit Avenue",Punjab,Amritsar,143001,0183 2505021,alteclaser@gmail.com,http://www.alteclaserhospital.com/,31°38'56.4,74°51'45.6
885,Amandeep Hospital,Private,"G.T. Road, Model Town",Punjab,Amritsar,143001,0183 2560538,NA,http://www.amandeephospital.org/,31°38'03.9,74°51'33.3
886,Apex Hospital,Private,Batala Road,Punjab,Amritsar,143001,"0183 3292221, 0183 5007544",info@apexneurohospital.com,http://www.apexneurohospital.com/index.html,31°38'43.1,74°54'01.0
887,Beams Hospital Pvt. Ltd.,Private,"29B, Race Course Road",Punjab,Amritsar,140001,0183 39417700,NA,http://www.beamshospitals.com/amritsar.htm,31°39'04.7,74°52'28.9
888,Chikitsa Ent Hospital,Private,"60, Pink Plaza, O/S Hall GateMedical",Punjab,Amritsar,143001,1832546680,info@chikitsa.co.in,http://www.chikitsa.co.in/,31°37'42.1,74°52'37.5
889,Dahliwal Hospital,Private,3-Batala Road,Punjab,Amritsar,143001,"0183 2275002, 0183 2278002",dhaliwalhospital@rediffmail.com,http://www.dhaliwalhospital.in/,31°38'19.1,74°53'07.2
890,Dr. Gurvinder Singh's Hargun Hospital,Private,Batala Road,Punjab,Amritsar,143001,"0183 2579001, 0183 2579002, 0183 6534262",hargunhospital@gmail.com,http://www.hargunhospital.com/faculty.html,31°38'29.9,74°53'40.4
891,Dr. Shakeen Eye and Dental Hospital,Private,Court Road,Punjab,Amritsar,143001,0183 2500026,info@sight&smile.com,http://www.sightandsmile.com/,31°38'40.9,74°51'35.2
892,Emc Super Speciality Hospital Pvt Ltd - Unit-1,Private,"Unit-1, Shakti Nagar, Inside Lahori Gate",Punjab,Amritsar,143001,"0183 2549300, 0183 6535806,",emchelpline@gmail.com,http://www.emchealthcare.com,31°38'38.0,74°52'01.1
893,Emc Super Speciality Hospital Pvt Ltd - Unit-2,Private,"Unit-2 B-13, Ranjit Avenue",Punjab,Amritsar,143001,"0183 6535703, 0183 2500055",emchelpline@gmail.com,http://www.emchealthcare.com/,31°38'42.0,74°51'50.4
894,Emc Super Speciality Hospital Pvt Ltd - Unit-3,Private,Unit-3 Green Avenue,Punjab,Amritsar,143001,0183 6537154,emchelpline@gmail.com,http://www.emchealthcare.com/,31°38'42.0,74°51'50.4
895,Fortis Escort Hospital,Private,Majitha-Verka Bypass Road,Punjab,Amritsar,143004,0183 3012222,enquiries@fortishealthcare.com,http://www.fortishealthcare.com/india/see_your_hospital.php?hospital_id=23,31°39'52.9,74°55'06.2
896,Govt. Medical College,Public,Circular Road,Punjab,Amritsar,143001,0183 2426918,info@gmc.edu.in,http://www.gmc.edu.in/,31°39'00.4,74°53'00.4
897,Guru Amar Das Institute of Medical Science and Research Hospital,Private,"Mehta Road, PO Vallah",Punjab,Amritsar,143501,"0183 2870200, 0183 3299311, 0183 6572313,",sgrdimsar@rediffmail.com,http://sgrdimsr.org/,31°36'55.3,74°52'55.2
898,Hartej Hospital,NA,"A-290-292, Ranjit Avenue, A-Block",Punjab,Amritsar,143001,NA,hartejnursinghome@gmail.com,http://www.hartejhospital.in/,31°39'01.5,74°51'15.1
899,Kd Hospital,Private,"7, Circular Road, Near Medical College",Punjab,Amritsar,143001,"0183 2221795, 0183 2566737",info@kdhospital.in,http://www.kdhospital.in/,31°38'48.6,74°52'59.8
900,Smt Paarvati Devi Hospital,Private,A-Block Ranjit Avenue,Punjab,Amritsar,143001,"0183 5096600, 0183 5096601, 0183 5096602",info@parvatihospital.com,http://parvatihospital.com/,31°39'10.2,74°51'18.2
901,Med Card Multispecialty Hospital,Private,"Opp. Mata Kaulan ji Bhalai kender, Tarn Taran Road",Punjab,Amritsar,143001,NA,medcardhospital@hotmail.com,http://medcardhospital.com/,31°36'02.5,74°52'55.4
902,"Bhandari Ear, Nose andThroat Hospital",Private,I/SB.K. Dutt Gate Dhab khatikan,Punjab,Amritsar,143001,0183 2291277,"ashokbhandari37@yahoo.co,",http://www.bhandarienthospital.com/,31°37'22.9,74°52'04.7
903,Preet Hospital,Private,"Fatehgargh Churian Road, Near Rattan Singh Chowk",Punjab,Amritsar,143001,0183 2573141,psgrover2002@yahoo.com,http://www.preethospitalasr.com/,31°39'33.6,74°52'22.2
904,Randhawa Hospital,Private,"12, The Mall",Punjab,Amritsar,143001,"0183 2226660, 0183 2564039,",info@randhawahospital.com,http://www.randhawahospital.com/,31°38'34.5,74°51'42.7
905,Sardar Bahadur Dr. Sohan Singh Eye Hospital Pvt. Ltd.,Private,"Chowk Farid, Katra Sher Singh",Punjab,Amritsar,143001,"0183 2555070, 0183 2556282",sbsseh@yahoo.in,http://sbsseh.com/,31°37'41.5,74°52'26.5
906,Gian Sagar College of Nursing,Private,"Ram Nagar, Banur",Punjab,Patiala,140601,01762 507766,NA,http://www.giansagar.org/,30°43'58.9,76°42'31.6
907,Gian Sagar College of Physiotherapy,Private,"Ram Nagar, Banur",Punjab,Patiala,140601,NA,NA,http://www.giansagar.org/,30°43'58.9,76°42'31.6
908,Gian Sagar Paramedical College,Private,"Gian Sagar Paramedical College, Ram Nagar, Banur",Punjab,Patiala,140601,NA,NA,http://www.giansagar.org/,30°43'59.0,76°42'31.6
909,Baweja Multispeciality Hospital,Private,"1571/39, Preet Colony, Opposite Civil Hospital",Punjab,Ropar,140001,"01881 222802,01881 46622802",bawejahealthcare@gmail.com,http://bawejahospital.com/,30°57'51.8,76°31'31.9
910,Parmar Nursing Home,Private,Bela Road,Punjab,Ropar,140001,01881 222225,admin@parmarhospital.in,http://www.parmarhospital.in/,30°57'49.1,76°31'17.9
911,Sri Dasmesh Hospital,Private,"Near Charan Ganga Bridge, Main Road, Sri Anandpur Sahib",Punjab,Ropar,140001,01887 230227,NA,http://www.sridasmeshhospital.com/,31°14'18.8,76°29'26.5
912,Gurudev Hospital - Multi Speciality Hospital,Private,"Kangar Road, Nurpur Bedi",Punjab,Ropar,140117,"01887 240511,01887 241511",info@gurdevhospital.com,http://www.gurdevhospital.com/,31°10'12.5,76°29'07.9
913,"JP Hospital , Zirakpur",Private,"NH-21,Zirakpur-Chandigarh Highway, Under Flyover, Near Panchula Lights",Punjab,Zirakpur,140603,01762 525999,hospital@jpsingla.com,http://www.jphospital.co.in/,30°39'41.0,76°49'05.1
914,"Centre For Sight,Ajmer",Private,"Dr. Khunger Eye Care Centre, 1109, Near post office, Opposite PNB Ramganj, Beawar Road",Rajasthan,Ajmer,305001,"0145 2442000, 0145 2442888",infoajmer@centreforsight.net,http://www.centreforsight.net/,26°25'44.0,74°38'11.7
915,SMS Medical College,Public,"SMS Medical College and Attached Hospitals, J.L.N. Marg, Jaipur, Rajasthan,",Rajasthan,Jaipur,302004,"0141 2619020, 0141 2518380",principalsmsmc@yahoo.co.in,www.smsmedicalcollege.webs.com,26°54'20.5,75°49'08.0
916,Jain Ent Hospital,Private,"23-24, Satya Vihar Colony, Pankaj Singhavi Marg, Nr. Vidhan Sabha, Lal Kothi",Rajasthan,Jaipur,302001,"0141 2742828, 0141 2742541",info@jainenthospital.org,http://www.jainenthospital.org/,26°53'29.3,75°48'00.8
917,"Centre For Sight, Malviya Nagar",Private,"Centre for Sight, Malviya Nagar Main Road, Opp. Petrol Pump",Rajasthan,Jaipur,302017,"0141 4010713, 0141 2525524, 0141 2525724,0141 2525824.",infojaipur@centreforsight.net,http://www.centreforsight.net/,26°51'34.1,75°48'29.4
918,"Dr. S.N. Medical College, Jodhpur",Public,"Residency Road, Sector D, Shastri Nagar, Residency Road",Rajasthan,Jodhpur,342001,0291 2434374,medicalcollegejodhpur@yahoo.com / prmedclg-jod-rj@nic.in,www.medicaleducation.rajasthan.gov.in/jodhpur,26°16'09.9,73°00'26.6
919,"Centre For Sight , Jodhpur",Private,"Dr. Ratan Purohit S.J.I. hospital, 562, 7th “C” Road, Near Satsang Bhawan, Sardarpura",Rajasthan,Jodhpur,342001,"0291 2613342, 0291 2613344, 0291 2612551",infojodhpur@centreforsight.net,http://www.centreforsight.net/,26.277222,73.014
920,Mahatma Gandhi Medical College and Hospital,Public,"RIICO Institutional Area, Sitapura, Tonk Road",Rajasthan,Jaipur,302022,"0141 2770798, 0141 2771777, 0141 2771001, 2771003",principal.medical@mgmch.org,www.mgmch.org,26.771028,75.857556
921,Sikkim Manipal Institute of MedicalSciences,Public,"SMIMS, 5th Mile, Tadong",Sikkim,Gangtok,737102,03592 270535,NA,www.smims.smu.edu.in,27.317278,88.597083
922,Dr. Kamakshi Memorial Hospital,Private,"6/13, 3rd Cross Street, Kasthuribai Nagar,Adyar",Tamil Nadu,Chennai,600020,"044 22469200, 044 66300300, 044 66300301, 044 66300302",info@drkmh.com,www.drkmh.com,13.002194,80.252
923,Vijaya Hospital,Private,"No.434, N.S.K. Salai, Vadapalani",Tamil Nadu,Chennai,600026,044 66646600,contact@vijayahospital.org,www.vijayahospital.org,13.083639,80.234917
924,Fortis Malar Hospital,Private,"Gandhi Nagar, 52, First Main Road, Gandhi nagar, Adyar",Tamil Nadu,Chennai,600020,044 42892222,contactus.malar@fortishealthcare.com,www.fortishealthcare.com,13.010111,80.258667
